game_id,color,team_id,team_region,player_id,player_tag,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_percent_zero_boost,boost_time_full_boost,boost_percent_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,boost_percent_boost_0_25,boost_percent_boost_25_50,boost_percent_boost_50_75,boost_percent_boost_75_100,movement_avg_speed,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,movement_avg_powerslide_duration,movement_avg_speed_percentage,movement_percent_slow_speed,movement_percent_boost_speed,movement_percent_supersonic_speed,movement_percent_ground,movement_percent_low_air,movement_percent_high_air,positioning_avg_distance_to_ball,positioning_avg_distance_to_ball_possession,positioning_avg_distance_to_ball_no_possession,positioning_avg_distance_to_mates,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,positioning_time_most_back,positioning_time_most_forward,positioning_goals_against_while_last_defender,positioning_time_closest_to_ball,positioning_time_farthest_from_ball,positioning_percent_defensive_third,positioning_percent_offensive_third,positioning_percent_neutral_third,positioning_percent_defensive_half,positioning_percent_offensive_half,positioning_percent_behind_ball,positioning_percent_in_front_ball,positioning_percent_most_back,positioning_percent_most_forward,positioning_percent_closest_to_ball,positioning_percent_farthest_from_ball,demo_inflicted,demo_taken,advanced_goal_participation,advanced_rating,advanced_mvp,winner,platform,platform_id,car_id,car_name,steering_sensitivity,camera_fov,camera_height,camera_pitch,camera_distance,camera_stiffness,camera_swivel_speed,camera_transition_speed
62f3f8dfc437fde7e02dadb5,blue,6020bc70f1e4807cc70023a5,North America,5f3d8fdd95f40596eae23dba,Chicago,2,1,1,1,421,50.0,373.0,420.0974,49.59,2415.0,659.0,1746.0,406.0,669.0,253.0,22.0,5.0,58.0,21.0,394.0,93.0,321.0,43.86,12.715992,47.48,13.765511,122.86,64.28,78.26,89.56,34.61235,18.109083,22.047556,25.231012,1479.0,501647.0,48.06,133.13,186.24,194.52,160.75,12.15,7.93,104.0,0.08,64.304344,50.687206,36.232754,13.080043,52.942135,43.75102,3.306842,2709.0,2702.0,2727.0,3411.0,218.97,86.99,61.47,263.24,104.18,276.68,90.75,107.7,111.3,2.0,121.2,91.0,59.595028,16.729717,23.675259,71.64553,28.354473,75.30142,24.698582,31.22463,32.268353,35.13858,26.382929,2.0,0.0,50.0,1.2583189621024082,FALSE,TRUE,steam,76561198293785594,23,Octane,3.5,110.0,100.0,-3.0,270.0,0.4,10.0,1.2
62f3f8dfc437fde7e02dadb5,orange,62c31e31c437fde7e02da193,North America,5f99caa2786e9eb85284bf05,mist,5,2,3,0,568,40.0,405.0,416.44437,43.05,2394.0,833.0,1732.0,579.0,662.0,254.0,18.0,6.0,59.0,22.0,80.0,20.0,262.0,49.4,14.322161,38.03,11.025744,142.52,61.95,61.44,82.51,40.904655,17.780264,17.63389,23.681189,1622.0,531944.0,56.65,164.04,137.07,193.01,139.41,25.34,6.19,49.0,0.13,70.521736,38.3134,45.85197,15.834639,53.949577,38.96747,7.082961,3171.0,2795.0,3499.0,4160.0,160.73,107.19,89.85,215.02,142.74,281.68,76.08,137.1,98.7,1.0,95.5,118.3,44.92551,25.113901,29.96059,60.10174,39.89826,78.734344,21.265652,39.74835,28.61533,27.687578,34.297806,2.0,3.0,66.66666666666666,1.5770713236123381,FALSE,FALSE,steam,"7,65612E+16",23,Octane,1.3,109.0,100.0,-3.0,270.0,0.4,4.6,1.2
62f3f8dfc437fde7e02dadb5,orange,62c31e31c437fde7e02da193,North America,5f3d8fdd95f40596eae23d91,Allushin,4,1,1,2,426,25.0,484.0,494.0276,45.73,2840.0,729.0,2047.0,387.0,793.0,342.0,22.0,4.0,70.0,32.0,172.0,31.0,514.0,79.02,22.909658,14.3,4.145889,148.65,72.51,55.34,67.46,43.21723,21.08094,16.08908,19.612745,1592.0,531470.0,53.23,149.77,160.59,210.38,125.1,28.11,7.47,90.0,0.08,69.21739,44.16788,41.192,14.640117,57.861874,34.406883,7.731235,3151.0,2881.0,3403.0,4244.0,130.18,115.97,117.43,177.52,186.07,252.28,111.31,97.0,136.2,1.0,113.8,124.1,35.80505,32.298256,31.896696,48.824223,51.17577,69.38585,30.614153,28.122461,39.487415,32.993156,35.979355,2.0,1.0,100.0,1.6104852385862105,FALSE,FALSE,steam,76561198341071770,23,Octane,1.9,109.0,100.0,-3.0,270.0,0.4,4.6,1.2
62f3f8dfc437fde7e02dadb5,orange,62c31e31c437fde7e02da193,North America,5f6a65e5a882dc387d010529,dreaz,3,0,0,0,180,0.0,487.0,505.33456,43.43,2905.0,630.0,2170.0,378.0,735.0,252.0,25.0,4.0,68.0,22.0,331.0,21.0,671.0,70.4,20.41053,25.69,7.4481034,158.86,71.44,46.56,71.89,45.551254,20.484589,13.350537,20.61362,1722.0,569927.0,90.49,147.74,122.91,196.73,135.75,28.66,11.73,128.0,0.09,74.86957,34.03389,40.909344,25.056765,54.47472,37.589302,7.935981,2984.0,3082.0,2899.0,4187.0,154.46,114.46,92.23,214.14,147.0,269.64,91.5,116.2,107.8,2.0,133.3,107.6,42.768936,25.537865,31.693203,59.295563,40.704433,74.66357,25.336433,33.68897,31.253622,38.64664,31.195639,0.0,3.0,0.0,0.22728736920490653,FALSE,FALSE,steam,76561198796238714,23,Octane,1.95,109.0,100.0,-3.0,270.0,0.4,8.0,1.2
62f40014c437fde7e02dadbc,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f60,caard,2,1,2,0,483,50.0,398.0,424.91373,53.22,2647.0,554.0,1831.0,330.0,816.0,224.0,24.0,5.0,73.0,20.0,483.0,171.0,242.0,41.83,11.191375,27.46,7.346764,107.9,89.87,73.05,107.25,28.539688,23.77073,19.32182,28.367762,1659.0,613467.0,93.36,151.86,146.01,187.93,165.54,37.76,5.2,46.0,0.11,72.13043,37.32076,38.816044,23.863201,48.035686,42.31271,9.651611,2953.0,2949.0,2930.0,3699.0,195.81,101.62,93.81,248.37,142.86,265.9,125.33,106.6,136.1,0.0,121.3,120.8,50.048565,23.97761,25.973827,63.484398,36.515606,67.96514,32.034866,28.520214,36.41277,32.453114,32.319344,2.0,0.0,50.0,1.0997330925299647,FALSE,FALSE,steam,76561198239840632,23,Octane,2.2,109.0,110.0,-4.0,260.0,0.6,10.0,2.0
62f40014c437fde7e02dadbc,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae24337,yanxnz,3,1,2,0,385,33.33333333333333,436.0,465.36642,53.69,2899.0,515.0,2229.0,341.0,670.0,174.0,29.0,4.0,62.0,16.0,727.0,71.0,480.0,31.46,8.416941,54.32,14.533002,97.66,75.93,55.95,140.21,26.412441,20.535498,15.131845,37.92022,1650.0,605224.0,85.44,150.07,152.7,210.85,134.91,42.44,5.13,46.0,0.11,71.73913,39.334377,38.656914,22.008705,54.314785,34.752705,10.932508,2670.0,2325.0,3000.0,3698.0,206.02,118.28,63.9,277.74,110.46,287.66,100.54,133.0,112.2,2.0,141.0,111.3,53.07058,16.460587,30.46883,71.5456,28.454407,74.100975,25.899021,35.58338,30.018461,37.723736,29.777672,0.0,1.0,50.0,1.0167099180486452,FALSE,FALSE,steam,76561198856200686,23,Octane,2.0,109.0,110.0,-4.0,260.0,0.6,10.0,2.0
62f40014c437fde7e02dadbc,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f4d,CaioTG1,1,0,1,2,292,0.0,411.0,417.04794,49.44,2598.0,532.0,1517.0,300.0,1081.0,232.0,20.0,3.0,100.0,21.0,512.0,0.0,360.0,32.99,8.826284,23.47,6.279263,123.44,92.95,79.42,79.08,32.92699,24.793938,21.18488,21.094187,1546.0,565593.0,51.28,172.66,164.39,228.69,136.88,22.76,9.13,35.0,0.26,67.21739,42.332554,44.462185,13.205264,58.890633,35.24837,5.8609943,2981.0,2944.0,2970.0,3666.0,196.07,129.99,62.27,266.75,121.58,274.07,114.27,130.1,118.5,1.0,107.4,137.6,50.49056,16.03533,33.47411,68.691574,31.308422,70.57475,29.425245,34.807507,31.70399,28.73425,36.814087,0.0,1.0,100.0,1.0384282440675698,FALSE,FALSE,steam,76561198110915861,23,Octane,2.0,110.0,120.0,-5.0,280.0,0.45,10.0,2.0
62f40014c437fde7e02dadbc,orange,60fbc5b887f814e9fbffdcbd,Europe,5f5ae840c6cbf591c568a477,itachi,6,2,0,0,443,33.33333333333333,396.0,391.36368,38.39,2438.0,514.0,1489.0,130.0,949.0,384.0,18.0,2.0,76.0,25.0,238.0,69.0,396.0,76.39,20.437702,14.37,3.8446105,212.32,75.95,41.47,54.82,55.211147,19.749842,10.783752,14.255252,1551.0,566394.0,72.01,142.77,173.39,194.97,172.12,21.07,9.54,88.0,0.11,67.434784,44.66857,36.780277,18.55115,50.229286,44.342537,5.428174,2652.0,2428.0,2865.0,3641.0,153.29,138.37,96.51,225.77,162.39,256.51,131.65,107.3,135.6,0.0,132.2,108.0,39.49043,24.86282,35.646755,58.164158,41.835842,66.08357,33.916424,28.707495,36.279,35.369347,28.894775,0.0,1.0,66.66666666666666,1.2732879303250109,TRUE,TRUE,steam,76561198212117519,4284,Fennec,1.45,110.0,100.0,-3.0,260.0,0.55,9.0,1.0
62f40014c437fde7e02dadbc,orange,60fbc5b887f814e9fbffdcbd,Europe,5f3d8fdd95f40596eae240d3,noly,3,1,1,1,370,33.33333333333333,466.0,496.02698,49.81,3090.0,653.0,2398.0,455.0,692.0,198.0,29.0,5.0,63.0,18.0,537.0,54.0,627.0,46.68,12.488964,49.09,13.133746,119.21,109.82,53.93,104.4,30.77499,28.35089,13.92245,26.951674,1574.0,579941.0,67.77,150.39,172.6,203.17,150.2,37.39,7.79,90.0,0.09,68.434784,44.170338,38.48654,17.343126,51.99355,38.437916,9.568533,2703.0,2564.0,2823.0,3553.0,173.35,127.85,89.57,245.11,145.66,277.01,113.75,131.2,111.0,1.0,122.9,118.1,44.36113,22.92141,32.717453,62.724873,37.27512,70.89006,29.10994,35.101803,29.697409,32.881184,31.596972,1.0,0.0,66.66666666666666,1.2332834647522823,FALSE,TRUE,steam,76561198421981724,23,Octane,1.75,110.0,90.0,-4.0,270.0,0.35,5.5,1.5
62f40014c437fde7e02dadbc,orange,60fbc5b887f814e9fbffdcbd,Europe,5f3d8fdd95f40596eae23f83,AztraL,2,0,0,1,208,0.0,427.0,422.3453,42.68,2631.0,488.0,1479.0,192.0,1152.0,296.0,17.0,2.0,85.0,25.0,237.0,12.0,393.0,78.75,21.069107,31.13,8.328651,173.75,60.2,50.73,86.78,46.77489,16.206322,13.656921,23.36187,1612.0,590013.0,79.5,152.1,156.67,193.42,164.64,30.2,9.78,93.0,0.11,70.08696,40.350784,39.17377,20.475441,49.81713,42.40457,7.7782927,2978.0,2785.0,3125.0,3664.0,164.77,133.41,90.09,225.29,162.97,280.3,107.96,131.1,120.3,1.0,111.8,143.5,42.436962,23.202925,34.360107,58.025547,41.97445,72.193886,27.80611,35.07505,32.18557,29.911444,38.392597,1.0,1.0,33.33333333333333,0.5373785300039159,FALSE,TRUE,steam,76561198305338233,23,Octane,1.95,110.0,100.0,-3.0,260.0,0.4,7.0,1.4
62f401e7c437fde7e02dadc3,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f4d,CaioTG1,2,1,2,2,481,50.0,430.0,463.0021,54.54,2555.0,845.0,1773.0,587.0,782.0,258.0,23.0,7.0,74.0,26.0,558.0,112.0,383.0,14.23,4.2977953,37.4,11.295682,89.99,73.26,73.59,99.16,26.782738,21.803572,21.901785,29.511906,1636.0,535637.0,50.05,173.44,122.24,214.51,115.29,15.93,11.73,27.0,0.43,71.13043,35.35707,50.166317,14.476616,62.045532,33.346832,4.607642,2896.0,2601.0,3213.0,3821.0,117.32,141.54,86.87,190.47,155.26,235.0,110.73,66.9,133.5,0.0,113.5,111.2,33.934,25.126545,40.93946,55.09213,44.907875,67.972115,32.02788,20.205376,40.320145,34.279675,33.58502,1.0,0.0,100.0,1.7628515385061687,TRUE,TRUE,steam,76561198110915861,23,Octane,2.0,110.0,120.0,-5.0,280.0,0.45,10.0,2.0
62f401e7c437fde7e02dadc3,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f60,caard,4,2,0,0,328,50.0,364.0,370.03925,54.18,2042.0,427.0,1392.0,247.0,650.0,180.0,17.0,3.0,59.0,17.0,336.0,56.0,354.0,27.66,8.3539715,32.73,9.885231,79.43,79.92,74.05,103.38,23.58513,23.730625,21.98765,30.696598,1611.0,525521.0,72.76,127.89,144.87,183.59,135.28,26.66,7.54,54.0,0.14,70.04348,41.928104,37.013775,21.058115,53.13287,39.151447,7.715683,2817.0,2786.0,2881.0,3618.0,142.69,128.99,73.85,217.31,128.22,274.5,71.03,124.8,102.3,1.0,108.1,110.0,41.295975,21.372961,37.331055,62.89179,37.10821,79.44318,20.556826,37.69254,30.897009,32.648746,33.22259,0.0,0.0,66.66666666666666,1.2214496405576296,FALSE,TRUE,steam,76561198239840632,23,Octane,2.2,109.0,110.0,-4.0,260.0,0.6,10.0,2.0
62f401e7c437fde7e02dadc3,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae24337,yanxnz,0,0,0,1,190,0.0,420.0,427.1217,49.09,2357.0,637.0,1772.0,412.0,585.0,225.0,21.0,5.0,53.0,21.0,362.0,112.0,450.0,47.4,14.315916,57.03,17.224403,116.45,34.0,62.71,124.51,34.486332,10.069002,18.571386,36.873276,1681.0,549496.0,91.08,121.57,133.15,195.8,130.49,19.5,5.73,51.0,0.11,73.08696,38.504913,35.156162,26.338924,56.623962,37.73678,5.639261,2942.0,2869.0,3021.0,3810.0,156.42,121.16,68.21,217.61,128.18,264.5,81.29,135.9,92.1,0.0,106.4,106.3,45.235546,19.725845,35.038605,62.931263,37.06874,76.49151,23.508488,41.045,27.81637,32.135307,32.105103,0.0,0.0,33.33333333333333,0.42525295576535493,FALSE,TRUE,steam,76561198856200686,23,Octane,2.0,109.0,110.0,-4.0,260.0,0.6,10.0,2.0
62f401e7c437fde7e02dadc3,orange,60fbc5b887f814e9fbffdcbd,Europe,5f5ae840c6cbf591c568a477,itachi,1,1,0,0,300,100.0,462.0,486.55994,48.16,2685.0,499.0,2078.0,379.0,607.0,120.0,24.0,4.0,54.0,10.0,345.0,20.0,412.0,45.66,13.790396,24.7,7.459982,117.38,73.09,72.24,73.68,34.894024,21.727757,21.475075,21.903149,1551.0,504891.0,60.66,129.68,154.32,175.81,144.76,24.09,10.51,83.0,0.13,67.434784,44.774563,37.625484,17.599953,51.00969,42.00081,6.9894967,2476.0,2162.0,2685.0,3271.0,167.75,125.08,51.83,249.64,95.02,233.68,110.98,98.2,99.7,1.0,119.6,92.4,48.671154,15.038009,36.290836,72.4308,27.569199,67.80015,32.19985,29.658712,30.111748,36.122017,27.906977,0.0,0.0,100.0,1.2099019896988652,FALSE,FALSE,steam,76561198212117519,4284,Fennec,1.45,110.0,100.0,-3.0,260.0,0.55,9.0,1.0
62f401e7c437fde7e02dadc3,orange,60fbc5b887f814e9fbffdcbd,Europe,5f3d8fdd95f40596eae23f83,AztraL,1,0,2,0,241,0.0,442.0,466.44516,46.76,2574.0,638.0,1721.0,376.0,853.0,262.0,20.0,4.0,72.0,22.0,292.0,25.0,388.0,36.73,11.093325,33.1,9.996979,137.6,56.5,58.86,84.36,40.79213,16.749674,17.449306,25.008894,1620.0,529290.0,62.38,144.54,137.31,178.55,140.32,25.37,8.97,82.0,0.11,70.434784,39.88903,41.98937,18.121605,51.867886,40.762264,7.3698583,2493.0,2472.0,2507.0,3402.0,189.58,104.05,50.59,244.31,99.92,257.55,86.68,151.3,85.2,2.0,115.9,105.6,55.07524,14.696996,30.22776,70.9729,29.027105,74.81916,25.18084,45.696163,25.732407,35.004528,31.893686,0.0,0.0,0.0,0.3249997368682154,FALSE,FALSE,steam,76561198305338233,23,Octane,1.95,110.0,100.0,-3.0,260.0,0.4,7.0,1.4
62f401e7c437fde7e02dadc3,orange,60fbc5b887f814e9fbffdcbd,Europe,5f3d8fdd95f40596eae240d3,noly,1,0,0,1,190,0.0,402.0,422.77258,50.16,2333.0,711.0,1566.0,430.0,767.0,281.0,20.0,6.0,63.0,18.0,484.0,191.0,420.0,57.79,17.453941,43.95,13.273935,116.49,78.46,54.47,85.91,34.73891,23.397846,16.2437,25.619537,1661.0,537287.0,57.32,157.51,126.93,205.29,116.57,19.9,8.5,92.0,0.09,72.21739,37.1401,46.087894,16.772003,60.068474,34.108734,5.8228,2789.0,2361.0,3150.0,3468.0,161.65,111.15,68.96,221.91,119.85,199.11,142.65,81.5,142.6,0.0,92.1,132.5,47.299274,20.177904,32.522823,64.931526,35.06847,58.26018,41.739815,24.61492,43.06856,27.81637,40.01812,0.0,1.0,100.0,0.637171650455998,FALSE,FALSE,steam,76561198421981724,23,Octane,1.75,110.0,90.0,-4.0,270.0,0.35,5.5,1.5
62f403b7da9d7ca1c7bb335d,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f60,caard,5,2,2,0,506,40.0,409.0,421.64664,53.49,2279.0,287.0,1476.0,100.0,803.0,187.0,18.0,1.0,71.0,16.0,344.0,3.0,246.0,37.53,11.5726185,19.77,6.0962076,81.28,78.81,73.92,97.1,24.547735,23.80176,22.324907,29.325603,1607.0,516157.0,63.45,141.42,131.13,173.01,126.4,36.58,5.49,50.0,0.11,69.86957,39.026787,42.089287,18.883928,51.492607,37.620167,10.88723,2800.0,2717.0,2860.0,3688.0,148.69,115.44,71.86,206.15,129.85,267.14,68.86,131.8,92.4,0.0,101.0,120.1,44.254295,21.387543,34.358166,61.354168,38.645836,79.50596,20.494047,40.641384,28.492138,31.144003,37.03361,0.0,0.0,66.66666666666666,1.463461322095658,TRUE,TRUE,steam,76561198239840632,23,Octane,2.2,109.0,110.0,-4.0,260.0,0.6,10.0,2.0
62f403b7da9d7ca1c7bb335d,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f4d,CaioTG1,2,1,3,1,467,50.0,442.0,459.5745,49.28,2484.0,676.0,1572.0,471.0,912.0,205.0,21.0,7.0,72.0,17.0,374.0,140.0,283.0,27.73,8.550725,35.23,10.863399,102.23,84.54,40.6,99.1,31.31375,25.895182,12.436058,30.35501,1539.0,485021.0,35.29,148.7,147.35,204.7,102.3,24.33,9.8,28.0,0.35,66.91304,44.47094,44.878372,10.650691,61.781307,30.875563,7.3431325,2486.0,2305.0,2578.0,3572.0,136.56,121.61,73.17,201.34,130.0,231.51,99.82,96.7,121.2,1.0,120.7,85.0,41.214462,22.083057,36.70248,60.765377,39.234623,69.87294,30.127066,29.818071,37.372803,37.218628,26.2103,0.0,1.0,66.66666666666666,1.4952431391239343,FALSE,TRUE,steam,76561198110915861,23,Octane,2.0,110.0,120.0,-5.0,280.0,0.45,10.0,2.0
62f403b7da9d7ca1c7bb335d,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae24337,yanxnz,4,0,1,1,241,0.0,431.0,448.10364,51.47,2422.0,501.0,1748.0,290.0,674.0,211.0,22.0,5.0,66.0,23.0,430.0,158.0,333.0,29.86,9.207524,48.7,15.01696,90.1,68.66,66.29,96.23,28.044071,21.370766,20.633091,29.952065,1674.0,530758.0,73.1,139.28,120.69,184.7,131.93,16.43,5.97,51.0,0.12,72.78261,36.235626,41.817036,21.947338,55.455475,39.611477,4.933045,2922.0,2637.0,3200.0,3708.0,148.72,105.98,78.37,201.91,131.16,250.17,82.9,97.3,105.2,0.0,97.1,117.8,44.65127,23.529589,31.819136,60.620888,39.37911,75.11034,24.889662,30.003084,32.439102,29.941414,36.324394,2.0,1.0,33.33333333333333,0.7449595085773782,FALSE,TRUE,steam,76561198856200686,23,Octane,2.0,109.0,110.0,-4.0,260.0,0.6,10.0,2.0
62f403b7da9d7ca1c7bb335d,orange,60fbc5b887f814e9fbffdcbd,Europe,5f5ae840c6cbf591c568a477,itachi,3,1,2,0,407,33.33333333333333,451.0,457.53934,42.36,2473.0,603.0,1927.0,497.0,546.0,106.0,22.0,5.0,49.0,10.0,284.0,2.0,396.0,42.63,13.145236,37.9,11.686711,126.29,82.08,42.65,73.32,38.937534,25.306778,13.149781,22.605907,1537.0,482290.0,50.42,134.29,145.26,164.54,135.4,30.03,7.45,70.0,0.11,66.82609,44.022186,40.69764,15.280178,49.86514,41.03403,9.100827,2503.0,2508.0,2460.0,3531.0,158.82,111.22,59.93,223.81,106.16,234.65,95.32,106.7,106.3,1.0,127.9,90.5,48.131653,18.162256,33.706093,67.82738,32.172623,71.112526,28.887474,32.901634,32.778294,39.438793,27.906261,0.0,2.0,100.0,1.1447070544500633,FALSE,FALSE,steam,76561198212117519,4284,Fennec,1.45,110.0,100.0,-3.0,260.0,0.55,9.0,1.0
62f403b7da9d7ca1c7bb335d,orange,60fbc5b887f814e9fbffdcbd,Europe,5f3d8fdd95f40596eae23f83,AztraL,4,0,3,0,405,0.0,419.0,422.7567,50.26,2285.0,749.0,1579.0,535.0,706.0,214.0,18.0,6.0,64.0,19.0,270.0,79.0,249.0,47.26,14.5729265,34.9,10.7616415,121.91,74.33,37.0,94.03,37.250587,22.712132,11.305649,28.731627,1604.0,512055.0,57.88,137.71,138.91,174.38,135.09,25.03,8.67,72.0,0.12,69.73913,41.527653,41.16891,17.303438,52.13154,40.38565,7.48281,2571.0,2350.0,2747.0,3542.0,165.45,97.73,71.33,220.28,114.22,233.18,101.32,110.2,106.1,1.0,111.0,90.2,49.460403,21.323727,29.215868,65.853516,34.14649,69.710014,30.289986,33.980885,32.71662,34.22757,27.813753,1.0,0.0,0.0,0.6357682016285529,FALSE,FALSE,steam,76561198305338233,23,Octane,1.95,110.0,100.0,-3.0,260.0,0.4,7.0,1.4
62f403b7da9d7ca1c7bb335d,orange,60fbc5b887f814e9fbffdcbd,Europe,5f3d8fdd95f40596eae240d3,noly,0,0,1,1,204,0.0,409.0,397.0398,47.4,2146.0,394.0,1465.0,244.0,681.0,150.0,16.0,3.0,58.0,13.0,150.0,55.0,298.0,47.96,14.788776,36.63,11.295097,112.49,85.12,50.35,77.12,34.60379,26.184324,15.488496,23.723394,1568.0,502359.0,46.98,142.03,146.92,166.63,122.17,47.13,5.68,63.0,0.09,68.17391,43.7353,42.27964,13.985055,49.602596,36.367695,14.029709,3055.0,2905.0,3204.0,3687.0,165.82,101.42,68.69,223.31,112.62,224.29,111.65,107.5,105.9,1.0,79.4,140.8,49.361477,20.447712,30.190815,66.47516,33.52484,66.7649,33.2351,33.14832,32.65495,24.483503,43.41659,1.0,0.0,100.0,0.6796544118727728,FALSE,FALSE,steam,76561198421981724,23,Octane,1.75,110.0,90.0,-4.0,270.0,0.35,5.5,1.5
62f40582c437fde7e02dadca,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae24337,yanxnz,0,0,5,2,593,0.0,360.0,371.05908,49.29,2042.0,576.0,1350.0,349.0,692.0,227.0,19.0,4.0,56.0,13.0,556.0,53.0,279.0,40.86,12.374693,57.53,17.423302,117.88,59.36,60.15,79.69,37.17674,18.720829,18.969976,25.13246,1568.0,496158.0,61.13,122.22,148.56,180.71,121.65,29.56,5.7,58.0,0.1,68.17391,44.75912,36.823235,18.417643,54.44384,36.650394,8.90576,2744.0,2601.0,2881.0,3520.0,200.36,95.42,36.13,261.12,70.73,250.61,81.31,145.7,85.9,1.0,113.1,111.4,60.36576,10.885481,28.748756,78.68615,21.313848,75.503136,24.496868,44.12611,26.015324,34.253006,33.73815,1.0,3.0,100.0,1.46075408057395,TRUE,TRUE,steam,76561198856200686,23,Octane,2.0,109.0,110.0,-4.0,260.0,0.6,10.0,2.0
62f40582c437fde7e02dadca,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f4d,CaioTG1,3,1,1,0,349,33.33333333333333,404.0,414.12518,55.49,2279.0,356.0,1549.0,200.0,730.0,156.0,18.0,2.0,67.0,15.0,273.0,1.0,159.0,18.96,5.742148,27.43,8.307338,63.26,89.79,65.54,106.48,19.460424,27.621742,20.16181,32.75602,1411.0,452357.0,35.2,117.3,183.36,200.38,112.78,22.7,12.9,28.0,0.46,61.347828,54.594173,34.925266,10.4805565,59.661762,33.579468,6.758768,2677.0,2772.0,2585.0,3484.0,175.5,111.41,48.95,249.02,86.83,232.61,103.24,97.2,125.1,0.0,113.0,109.3,52.253918,14.574526,33.171562,74.146194,25.853804,69.260086,30.739914,29.437595,37.887276,34.22272,33.102154,2.0,2.0,50.0,0.9131428851857152,FALSE,TRUE,steam,76561198110915861,23,Octane,2.0,110.0,120.0,-5.0,280.0,0.45,10.0,2.0
62f40582c437fde7e02dadca,blue,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f60,caard,1,1,2,0,318,100.0,389.0,403.40408,52.42,2220.0,405.0,1394.0,253.0,826.0,152.0,20.0,3.0,73.0,14.0,469.0,60.0,265.0,11.36,3.4404433,24.13,7.307914,72.46,97.08,77.76,80.73,22.089441,29.59485,23.705147,24.610554,1588.0,509512.0,51.7,148.57,135.49,174.35,150.41,11.0,5.51,48.0,0.11,69.04348,40.35323,44.24887,15.3979025,51.92697,44.79688,3.2761495,2781.0,2722.0,2849.0,3467.0,178.0,108.0,49.75,235.39,100.36,227.25,108.5,99.0,119.7,0.0,101.6,118.4,53.015636,14.817573,32.16679,70.10871,29.891289,67.68429,32.315712,29.982737,36.251854,30.770163,35.858143,0.0,2.0,50.0,1.2766783422186923,FALSE,TRUE,steam,76561198239840632,23,Octane,2.2,109.0,110.0,-4.0,260.0,0.6,10.0,2.0
62f40582c437fde7e02dadca,orange,60fbc5b887f814e9fbffdcbd,Europe,5f5ae840c6cbf591c568a477,itachi,5,1,0,0,318,20.0,370.0,337.9872,40.55,1860.0,406.0,1024.0,99.0,836.0,307.0,12.0,1.0,76.0,29.0,190.0,14.0,376.0,60.76,18.401525,14.37,4.35204,154.57,74.69,45.39,50.56,47.52929,22.966698,13.957134,15.546876,1492.0,474122.0,36.15,139.88,157.45,171.11,129.5,32.87,6.77,64.0,0.11,64.86957,47.214226,41.94554,10.840231,51.310425,38.832916,9.856664,2416.0,2247.0,2585.0,3409.0,136.66,104.02,92.8,194.19,139.3,278.59,54.9,133.7,86.4,0.0,120.0,90.8,40.97997,27.827755,31.192274,58.229633,41.77037,83.53774,16.462263,40.491837,26.166752,36.342712,27.49932,0.0,2.0,100.0,0.9579749557545817,FALSE,FALSE,steam,76561198212117519,4284,Fennec,1.45,110.0,100.0,-3.0,260.0,0.55,9.0,1.0
