color,team_region,player_tag,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,positioning_avg_distance_to_ball,demo_inflicted,demo_taken,winner,car_name
blue,Europe,Joreuz,2,0,2,0,313,0.0,2740.0,0.0,3.0,FALSE,Octane
blue,Europe,ApparentlyJack,3,1,1,0,276,33.33333333333333,2986.0,3.0,1.0,FALSE,Octane
orange,Middle East & North Africa,ams.,5,2,1,0,504,40.0,2808.0,1.0,2.0,TRUE,Octane
orange,Middle East & North Africa,Zez0nix,4,0,1,3,375,0.0,2840.0,5.0,4.0,TRUE,Octane
orange,Middle East & North Africa,M7sN,2,1,0,0,256,50.0,2804.0,0.0,0.0,TRUE,Fennec
blue,Europe,ApparentlyJack,6,2,2,3,710,33.33333333333333,2492.0,2.0,0.0,TRUE,Octane
blue,Europe,Joreuz,6,3,0,0,561,50.0,3200.0,0.0,2.0,TRUE,Octane
blue,Europe,Scrub Killa,3,0,1,1,262,0.0,2787.0,1.0,1.0,TRUE,Octane
orange,Middle East & North Africa,M7sN,2,1,4,0,521,50.0,2454.0,1.0,1.0,FALSE,Fennec
orange,Middle East & North Africa,ams.,1,0,3,0,361,0.0,2419.0,1.0,1.0,FALSE,Octane
orange,Middle East & North Africa,Zez0nix,2,0,2,1,339,0.0,2635.0,1.0,1.0,FALSE,Octane
blue,Europe,Joreuz,5,3,1,1,672,60.0,2933.0,2.0,1.0,TRUE,Octane
blue,Europe,ApparentlyJack,5,3,0,1,589,60.0,2991.0,3.0,3.0,TRUE,Octane
blue,Europe,Scrub Killa,5,0,1,3,404,0.0,2979.0,3.0,2.0,TRUE,Octane
orange,Middle East & North Africa,M7sN,1,1,3,1,509,100.0,2779.0,2.0,4.0,FALSE,Fennec
orange,Middle East & North Africa,Zez0nix,3,1,3,0,484,33.33333333333333,2536.0,1.0,1.0,FALSE,Octane
orange,Middle East & North Africa,ams.,2,0,1,1,248,0.0,2520.0,3.0,3.0,FALSE,Octane
blue,Europe,Joreuz,7,3,1,1,673,42.857142857142854,3062.0,2.0,1.0,TRUE,Octane
blue,Europe,ApparentlyJack,4,2,0,1,492,50.0,2870.0,2.0,3.0,TRUE,Octane
blue,Europe,Scrub Killa,2,0,0,1,166,0.0,2958.0,3.0,1.0,TRUE,Octane
orange,Middle East & North Africa,ams.,0,0,4,0,465,0.0,2764.0,0.0,2.0,FALSE,Octane
orange,Middle East & North Africa,M7sN,0,0,3,0,402,0.0,2692.0,4.0,3.0,FALSE,Fennec
orange,Middle East & North Africa,Zez0nix,1,0,2,0,313,0.0,2401.0,1.0,2.0,FALSE,Octane
blue,Oceania,Scrub,3,0,2,0,296,0.0,3210.0,1.0,0.0,FALSE,Fennec
blue,Oceania,Superlachie,0,0,2,0,209,0.0,2999.0,2.0,3.0,FALSE,Octane
blue,Oceania,bananahead,2,0,0,0,198,0.0,2773.0,0.0,1.0,FALSE,Octane
orange,South America,Aztromick,3,1,2,0,411,33.33333333333333,2791.0,3.0,0.0,TRUE,Fennec
orange,South America,kv1,1,0,3,0,341,0.0,3246.0,1.0,2.0,TRUE,Fennec
orange,South America,Lostt,3,0,0,1,196,0.0,2861.0,0.0,1.0,TRUE,Octane
blue,Oceania,Superlachie,5,1,2,1,580,20.0,2713.0,1.0,4.0,TRUE,Octane
blue,Oceania,bananahead,2,1,2,1,480,50.0,2781.0,1.0,2.0,TRUE,Octane
blue,Oceania,Scrub,4,1,1,1,374,25.0,2979.0,1.0,4.0,TRUE,Fennec
orange,South America,Aztromick,4,0,3,1,501,0.0,2959.0,4.0,1.0,FALSE,Fennec
orange,South America,kv1,2,2,2,0,496,100.0,2920.0,2.0,0.0,FALSE,Fennec
orange,South America,Lostt,4,0,3,0,422,0.0,2662.0,4.0,2.0,FALSE,Octane
blue,Oceania,Scrub,8,1,2,0,550,12.5,3271.0,2.0,2.0,FALSE,Fennec
blue,Oceania,bananahead,3,0,1,1,320,0.0,2771.0,2.0,2.0,FALSE,Octane
blue,Oceania,Superlachie,2,0,1,0,270,0.0,3125.0,0.0,1.0,FALSE,Octane
orange,South America,Aztromick,3,1,4,0,666,33.33333333333333,2673.0,0.0,1.0,TRUE,Fennec
orange,South America,Lostt,4,1,3,1,619,25.0,2549.0,1.0,2.0,TRUE,Octane
orange,South America,kv1,0,0,3,0,382,0.0,3428.0,4.0,1.0,TRUE,Fennec
blue,Oceania,Scrub,4,0,1,0,286,0.0,2664.0,1.0,2.0,FALSE,Fennec
blue,Oceania,bananahead,3,0,1,0,238,0.0,2881.0,0.0,1.0,FALSE,Octane
blue,Oceania,Superlachie,3,0,1,0,236,0.0,3067.0,1.0,1.0,FALSE,Octane
orange,South America,Lostt,3,1,4,0,579,33.33333333333333,2453.0,2.0,0.0,TRUE,Fennec
orange,South America,kv1,2,0,3,0,298,0.0,3285.0,0.0,1.0,TRUE,Fennec
orange,South America,Aztromick,1,0,1,0,192,0.0,2729.0,2.0,1.0,TRUE,Fennec
blue,Oceania,Superlachie,6,1,0,1,298,16.666666666666664,2785.0,0.0,1.0,TRUE,Octane
blue,Oceania,Scrub,3,0,1,1,288,0.0,2783.0,0.0,1.0,TRUE,Fennec
blue,Oceania,bananahead,2,1,1,0,286,50.0,3124.0,2.0,4.0,TRUE,Octane
orange,South America,kv1,2,1,4,0,535,50.0,2814.0,0.0,0.0,FALSE,Fennec
orange,South America,Aztromick,0,0,2,1,282,0.0,2814.0,4.0,1.0,FALSE,Fennec
orange,South America,Lostt,4,0,1,0,278,0.0,2694.0,2.0,1.0,FALSE,Fennec
blue,Oceania,bananahead,8,1,0,0,368,12.5,2428.0,2.0,0.0,FALSE,Octane
blue,Oceania,Superlachie,2,0,1,0,202,0.0,2718.0,1.0,1.0,FALSE,Octane
blue,Oceania,Scrub,1,0,1,0,173,0.0,2916.0,1.0,1.0,FALSE,Fennec
orange,South America,kv1,5,2,3,0,529,40.0,3213.0,1.0,3.0,TRUE,Fennec
orange,South America,Lostt,0,0,3,0,323,0.0,2687.0,1.0,0.0,TRUE,Fennec
orange,South America,Aztromick,0,0,2,0,251,0.0,3164.0,0.0,1.0,TRUE,Fennec
blue,Asia-Pacific North,ReaLize,6,2,2,0,533,33.33333333333333,2804.0,0.0,1.0,TRUE,Octane
blue,Asia-Pacific North,Tenhow,4,1,0,1,370,25.0,2913.0,0.0,1.0,TRUE,Octane
blue,Asia-Pacific North,sigms,1,0,0,2,272,0.0,3105.0,1.0,1.0,TRUE,Octane
orange,Sub-Saharan Africa,Daisy,1,0,3,0,306,0.0,2480.0,1.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,2Die4,0,0,3,0,299,0.0,2680.0,0.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,Happymeal,1,0,1,0,174,0.0,2865.0,2.0,1.0,FALSE,Fennec
blue,Asia-Pacific North,ReaLize,2,1,2,1,424,50.0,3113.0,1.0,0.0,FALSE,Octane
blue,Asia-Pacific North,Tenhow,4,1,1,0,312,25.0,2910.0,0.0,1.0,FALSE,Octane
blue,Asia-Pacific North,sigms,2,0,0,1,248,0.0,2932.0,1.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,2Die4,2,2,1,1,468,100.0,2660.0,1.0,0.0,TRUE,Octane
orange,Sub-Saharan Africa,Happymeal,3,1,1,0,330,33.33333333333333,2857.0,0.0,1.0,TRUE,Fennec
orange,Sub-Saharan Africa,Daisy,1,0,2,2,317,0.0,2928.0,0.0,1.0,TRUE,Octane
blue,Asia-Pacific North,ReaLize,4,1,1,0,372,25.0,2974.0,1.0,0.0,TRUE,Octane
blue,Asia-Pacific North,Tenhow,5,1,0,0,256,20.0,2968.0,1.0,0.0,TRUE,Octane
blue,Asia-Pacific North,sigms,3,0,1,0,222,0.0,2956.0,1.0,0.0,TRUE,Octane
orange,Sub-Saharan Africa,2Die4,1,0,4,0,431,0.0,2552.0,0.0,1.0,FALSE,Octane
orange,Sub-Saharan Africa,Daisy,1,0,3,0,359,0.0,2677.0,0.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,Happymeal,0,0,1,0,203,0.0,2646.0,0.0,2.0,FALSE,Fennec
blue,Asia-Pacific North,ReaLize,10,2,0,1,524,20.0,2748.0,0.0,1.0,TRUE,Octane
blue,Asia-Pacific North,sigms,5,1,1,1,382,20.0,3103.0,0.0,1.0,TRUE,Octane
blue,Asia-Pacific North,Tenhow,2,1,0,1,316,50.0,2931.0,0.0,3.0,TRUE,Octane
orange,Sub-Saharan Africa,2Die4,1,1,6,0,731,100.0,2728.0,0.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,Happymeal,0,0,2,1,301,0.0,2708.0,3.0,0.0,FALSE,Fennec
orange,Sub-Saharan Africa,Daisy,1,0,2,0,224,0.0,2588.0,2.0,0.0,FALSE,Octane
blue,Asia-Pacific North,ReaLize,5,2,2,1,614,40.0,2784.0,0.0,1.0,TRUE,Octane
blue,Asia-Pacific North,sigms,2,1,2,1,428,50.0,2938.0,0.0,2.0,TRUE,Octane
blue,Asia-Pacific North,Tenhow,4,0,2,1,305,0.0,2882.0,0.0,3.0,TRUE,Octane
orange,Sub-Saharan Africa,2Die4,0,0,4,0,336,0.0,2927.0,4.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,Happymeal,2,0,2,0,282,0.0,2513.0,1.0,0.0,FALSE,Fennec
orange,Sub-Saharan Africa,Daisy,4,0,1,0,278,0.0,2460.0,1.0,0.0,FALSE,Octane
blue,Sub-Saharan Africa,Snowyy,5,2,1,1,539,40.0,2749.0,1.0,0.0,FALSE,Fennec
blue,Sub-Saharan Africa,Darth.,1,0,2,1,276,0.0,3136.0,2.0,1.0,FALSE,Fennec
blue,Sub-Saharan Africa,SkillSteal,1,1,0,1,262,100.0,2815.0,1.0,3.0,FALSE,Fennec
orange,Asia-Pacific North,Maxeew,4,3,1,1,667,75.0,2532.0,1.0,0.0,TRUE,Octane
orange,Asia-Pacific North,LCT,4,1,1,1,365,25.0,3125.0,1.0,3.0,TRUE,Dominus
orange,Asia-Pacific North,Commutator,1,0,0,0,98,0.0,3191.0,2.0,1.0,TRUE,Fennec
blue,Sub-Saharan Africa,Darth.,4,3,2,0,603,75.0,3045.0,3.0,2.0,TRUE,Fennec
blue,Sub-Saharan Africa,SkillSteal,5,1,1,2,399,20.0,2929.0,3.0,1.0,TRUE,Fennec
blue,Sub-Saharan Africa,Snowyy,2,0,1,2,312,0.0,2822.0,0.0,0.0,TRUE,Fennec
orange,Asia-Pacific North,LCT,3,2,2,0,473,66.66666666666666,3078.0,1.0,3.0,FALSE,Dominus
orange,Asia-Pacific North,Maxeew,3,0,2,1,308,0.0,2576.0,1.0,3.0,FALSE,Octane
orange,Asia-Pacific North,Commutator,1,0,0,0,102,0.0,3098.0,1.0,0.0,FALSE,Fennec
blue,Sub-Saharan Africa,Snowyy,5,3,1,1,727,60.0,2805.0,0.0,1.0,TRUE,Fennec
blue,Sub-Saharan Africa,Darth.,2,1,1,1,317,50.0,2959.0,1.0,0.0,TRUE,Fennec
blue,Sub-Saharan Africa,SkillSteal,3,0,1,1,268,0.0,2811.0,4.0,0.0,TRUE,Fennec
orange,Asia-Pacific North,Maxeew,4,1,2,1,475,25.0,2495.0,0.0,1.0,FALSE,Octane
orange,Asia-Pacific North,Commutator,2,1,2,1,378,50.0,3156.0,1.0,2.0,FALSE,Fennec
orange,Asia-Pacific North,LCT,1,0,1,0,156,0.0,2994.0,0.0,2.0,FALSE,Dominus
blue,Sub-Saharan Africa,Snowyy,4,2,4,2,845,50.0,2831.0,1.0,2.0,TRUE,Fennec
blue,Sub-Saharan Africa,SkillSteal,2,3,1,0,479,150.0,3204.0,3.0,2.0,TRUE,Fennec
blue,Sub-Saharan Africa,Darth.,4,0,1,1,253,0.0,3432.0,0.0,1.0,TRUE,Fennec
orange,Asia-Pacific North,Maxeew,6,2,0,0,408,33.33333333333333,2696.0,3.0,1.0,FALSE,Octane
orange,Asia-Pacific North,LCT,2,1,0,2,398,50.0,3046.0,1.0,2.0,FALSE,Fennec
orange,Asia-Pacific North,Commutator,2,0,2,0,228,0.0,3567.0,1.0,1.0,FALSE,Fennec
blue,Sub-Saharan Africa,Snowyy,3,1,3,2,728,33.33333333333333,2638.0,2.0,1.0,TRUE,Fennec
blue,Sub-Saharan Africa,Darth.,5,2,1,3,723,40.0,2926.0,2.0,1.0,TRUE,Octane
blue,Sub-Saharan Africa,SkillSteal,4,2,3,0,661,50.0,2943.0,0.0,1.0,TRUE,Fennec
orange,Asia-Pacific North,Commutator,3,0,6,3,762,0.0,3049.0,2.0,1.0,FALSE,Fennec
orange,Asia-Pacific North,LCT,5,3,1,0,687,60.0,2824.0,1.0,3.0,FALSE,Fennec
orange,Asia-Pacific North,Maxeew,4,1,1,0,416,25.0,2616.0,0.0,0.0,FALSE,Fennec
blue,North America,dreaz,5,2,0,0,372,40.0,2969.0,0.0,0.0,TRUE,Octane
blue,North America,Allushin,3,0,0,2,252,0.0,2836.0,3.0,0.0,TRUE,Fennec
blue,North America,mist,2,0,1,0,188,0.0,3163.0,0.0,2.0,TRUE,Octane
orange,Oceania,Kamii,1,1,1,0,371,100.0,3023.0,2.0,1.0,FALSE,Octane
orange,Oceania,Fever,2,0,2,1,330,0.0,2855.0,0.0,1.0,FALSE,Fennec
orange,Oceania,CJCJ,0,0,0,0,150,0.0,2906.0,0.0,1.0,FALSE,Fennec
blue,North America,dreaz,0,0,2,2,296,0.0,2924.0,0.0,1.0,FALSE,Octane
blue,North America,mist,2,1,0,0,234,50.0,2709.0,1.0,2.0,FALSE,Octane
blue,North America,Allushin,1,1,0,0,224,100.0,2962.0,6.0,2.0,FALSE,Fennec
orange,Oceania,Fever,4,1,0,2,384,25.0,2774.0,5.0,1.0,TRUE,Fennec
orange,Oceania,Kamii,2,1,0,1,276,50.0,2982.0,0.0,2.0,TRUE,Octane
orange,Oceania,CJCJ,2,1,0,0,242,50.0,2926.0,0.0,4.0,TRUE,Fennec
blue,North America,dreaz,5,3,2,1,722,60.0,2657.0,0.0,0.0,TRUE,Octane
blue,North America,Allushin,0,0,4,1,451,0.0,2784.0,4.0,1.0,TRUE,Fennec
blue,North America,mist,4,1,1,1,360,25.0,2942.0,4.0,0.0,TRUE,Octane
orange,Oceania,Kamii,5,1,2,0,356,20.0,2775.0,0.0,2.0,FALSE,Octane
orange,Oceania,Fever,4,0,1,2,284,0.0,3060.0,1.0,2.0,FALSE,Fennec
orange,Oceania,CJCJ,2,1,0,0,254,50.0,3072.0,0.0,4.0,FALSE,Fennec
blue,North America,mist,2,1,3,0,552,50.0,2962.0,1.0,4.0,FALSE,Octane
blue,North America,Allushin,1,0,2,1,270,0.0,2717.0,1.0,2.0,FALSE,Fennec
blue,North America,dreaz,2,0,0,0,202,0.0,2733.0,2.0,1.0,FALSE,Octane
orange,Oceania,Fever,4,1,1,1,378,25.0,2753.0,1.0,1.0,TRUE,Fennec
orange,Oceania,Kamii,2,1,1,0,365,50.0,2980.0,3.0,1.0,TRUE,Octane
orange,Oceania,CJCJ,2,0,0,0,208,0.0,2935.0,3.0,2.0,TRUE,Fennec
blue,North America,mist,3,1,5,0,628,33.33333333333333,2812.0,2.0,0.0,FALSE,Octane
blue,North America,dreaz,2,0,0,1,222,0.0,2777.0,3.0,1.0,FALSE,Octane
blue,North America,Allushin,1,0,2,0,158,0.0,3029.0,0.0,1.0,FALSE,Fennec
orange,Oceania,Kamii,2,1,1,1,395,50.0,3060.0,0.0,3.0,TRUE,Octane
orange,Oceania,Fever,4,1,2,0,358,25.0,2907.0,2.0,2.0,TRUE,Fennec
orange,Oceania,CJCJ,2,0,1,1,250,0.0,3109.0,0.0,0.0,TRUE,Fennec
blue,North America,mist,2,0,3,1,375,0.0,2784.0,2.0,1.0,FALSE,Octane
blue,North America,Allushin,7,1,0,0,294,14.285714285714285,3006.0,1.0,1.0,FALSE,Fennec
blue,North America,dreaz,4,0,0,0,152,0.0,3010.0,0.0,0.0,FALSE,Octane
orange,Oceania,CJCJ,0,0,4,0,466,0.0,2975.0,1.0,3.0,TRUE,Fennec
orange,Oceania,Fever,2,2,2,0,460,100.0,2614.0,0.0,0.0,TRUE,Fennec
orange,Oceania,Kamii,3,0,3,1,398,0.0,3063.0,1.0,0.0,TRUE,Octane
blue,North America,Daniel,3,1,3,0,498,33.33333333333333,2664.0,1.0,2.0,FALSE,Octane
blue,North America,retals,2,0,1,1,348,0.0,2820.0,2.0,0.0,FALSE,Octane
blue,North America,Arsenal,3,0,1,0,239,0.0,2959.0,2.0,3.0,FALSE,Octane
orange,Europe,Joreuz,2,1,2,1,450,50.0,3016.0,3.0,2.0,TRUE,Octane
orange,Europe,Scrub Killa,1,0,3,1,444,0.0,3077.0,2.0,1.0,TRUE,Octane
orange,Europe,ApparentlyJack,3,1,0,0,283,33.33333333333333,3011.0,0.0,2.0,TRUE,Octane
blue,North America,retals,3,1,3,0,509,33.33333333333333,2792.0,1.0,1.0,FALSE,Octane
blue,North America,Daniel,1,0,2,1,288,0.0,2963.0,0.0,2.0,FALSE,Octane
blue,North America,Arsenal,2,0,1,0,204,0.0,2502.0,0.0,2.0,FALSE,Fennec
orange,Europe,Joreuz,4,2,1,0,497,50.0,2863.0,1.0,0.0,TRUE,Octane
orange,Europe,Scrub Killa,0,0,3,0,264,0.0,2982.0,4.0,0.0,TRUE,Octane
orange,Europe,ApparentlyJack,2,0,1,1,244,0.0,3210.0,0.0,1.0,TRUE,Octane
blue,North America,Daniel,3,0,3,0,450,0.0,3035.0,2.0,2.0,FALSE,Octane
blue,North America,retals,3,0,1,1,444,0.0,2605.0,3.0,1.0,FALSE,Octane
blue,North America,Arsenal,2,1,1,0,308,50.0,2840.0,0.0,2.0,FALSE,Fennec
orange,Europe,ApparentlyJack,3,1,3,0,552,33.33333333333333,2772.0,2.0,2.0,TRUE,Octane
orange,Europe,Joreuz,5,1,2,1,504,20.0,3008.0,1.0,2.0,TRUE,Octane
orange,Europe,Scrub Killa,1,0,2,1,433,0.0,2871.0,2.0,1.0,TRUE,Octane
blue,North America,retals,3,0,0,0,216,0.0,2990.0,3.0,3.0,FALSE,Octane
blue,North America,Arsenal,4,0,1,0,198,0.0,2871.0,1.0,0.0,FALSE,Octane
blue,North America,Daniel,2,0,0,0,186,0.0,3033.0,1.0,0.0,FALSE,Octane
orange,Europe,Scrub Killa,2,3,4,0,766,150.0,2819.0,1.0,1.0,TRUE,Octane
orange,Europe,Joreuz,4,1,2,2,585,25.0,2884.0,2.0,1.0,TRUE,Octane
orange,Europe,ApparentlyJack,0,0,1,2,290,0.0,2865.0,0.0,3.0,TRUE,Octane
blue,North America,BeastMode,2,0,2,0,277,0.0,2692.0,0.0,2.0,FALSE,Octane
blue,North America,Torment,0,0,1,0,175,0.0,3126.0,0.0,2.0,FALSE,Octane
blue,North America,Comm,0,0,0,0,174,0.0,3437.0,2.0,3.0,FALSE,Octane
orange,South America,Lostt,4,2,0,0,434,50.0,2395.0,1.0,0.0,TRUE,Fennec
orange,South America,Aztromick,1,1,1,1,381,100.0,3405.0,5.0,1.0,TRUE,Octane
orange,South America,kv1,1,0,1,1,269,0.0,3418.0,1.0,1.0,TRUE,Fennec
blue,North America,Torment,4,4,3,0,843,100.0,2917.0,0.0,2.0,TRUE,Octane
blue,North America,BeastMode,2,0,1,2,302,0.0,2932.0,2.0,1.0,TRUE,Octane
blue,North America,Comm,4,0,0,2,264,0.0,2808.0,2.0,1.0,TRUE,Octane
orange,South America,Aztromick,3,2,3,0,554,66.66666666666666,2785.0,1.0,1.0,FALSE,Octane
orange,South America,Lostt,2,0,1,2,302,0.0,2491.0,1.0,1.0,FALSE,Fennec
orange,South America,kv1,1,1,0,0,152,100.0,3529.0,2.0,2.0,FALSE,Fennec
blue,North America,Comm,3,1,3,0,549,33.33333333333333,2666.0,2.0,1.0,TRUE,Octane
blue,North America,Torment,4,0,3,0,455,0.0,3033.0,2.0,3.0,TRUE,Octane
blue,North America,BeastMode,3,0,1,1,362,0.0,2488.0,1.0,1.0,TRUE,Octane
orange,South America,Aztromick,2,0,4,0,557,0.0,2782.0,2.0,1.0,FALSE,Octane
orange,South America,Lostt,3,0,2,0,376,0.0,2483.0,1.0,3.0,FALSE,Fennec
orange,South America,kv1,2,0,0,0,124,0.0,3297.0,2.0,1.0,FALSE,Fennec
blue,North America,BeastMode,3,2,3,0,596,66.66666666666666,2609.0,1.0,0.0,TRUE,Octane
blue,North America,Torment,3,0,2,1,312,0.0,3255.0,0.0,1.0,TRUE,Octane
blue,North America,Comm,2,0,1,1,247,0.0,2769.0,3.0,1.0,TRUE,Octane
orange,South America,Aztromick,3,0,2,0,243,0.0,2510.0,0.0,1.0,FALSE,Octane
orange,South America,Lostt,2,0,2,0,214,0.0,2526.0,1.0,3.0,FALSE,Fennec
orange,South America,kv1,3,0,1,0,201,0.0,3037.0,1.0,0.0,FALSE,Fennec
blue,North America,BeastMode,2,2,3,0,515,100.0,2962.0,0.0,1.0,TRUE,Octane
blue,North America,Torment,1,0,3,1,451,0.0,2645.0,0.0,1.0,TRUE,Octane
blue,North America,Comm,0,0,2,1,270,0.0,2911.0,1.0,2.0,TRUE,Octane
orange,South America,Aztromick,4,1,1,0,310,25.0,2898.0,2.0,0.0,FALSE,Octane
orange,South America,kv1,3,0,0,1,218,0.0,3173.0,2.0,1.0,FALSE,Fennec
orange,South America,Lostt,4,0,0,0,178,0.0,2403.0,0.0,0.0,FALSE,Fennec
blue,Oceania,Scrub,11,2,2,1,656,18.181818181818183,2915.0,1.0,1.0,TRUE,Octane
blue,Oceania,bananahead,2,1,1,2,498,50.0,2982.0,3.0,3.0,TRUE,Octane
blue,Oceania,Superlachie,6,1,0,0,353,16.666666666666664,2869.0,0.0,3.0,TRUE,Dominus
orange,Sub-Saharan Africa,SkillSteal,4,1,7,1,796,25.0,2758.0,3.0,1.0,FALSE,Fennec
orange,Sub-Saharan Africa,Snowyy,3,1,3,0,552,33.33333333333333,2706.0,1.0,2.0,FALSE,Fennec
orange,Sub-Saharan Africa,Darth.,0,1,1,1,473,0.0,2880.0,3.0,1.0,FALSE,Fennec
blue,Oceania,bananahead,6,4,3,2,976,66.66666666666666,2882.0,0.0,0.0,TRUE,Octane
blue,Oceania,Scrub,4,1,2,2,498,25.0,3050.0,2.0,3.0,TRUE,Octane
blue,Oceania,Superlachie,3,1,0,0,194,33.33333333333333,3558.0,1.0,3.0,TRUE,Dominus
orange,Sub-Saharan Africa,Snowyy,5,2,3,0,544,40.0,2434.0,1.0,0.0,FALSE,Fennec
orange,Sub-Saharan Africa,Darth.,1,0,2,0,283,0.0,2929.0,0.0,1.0,FALSE,Fennec
orange,Sub-Saharan Africa,SkillSteal,2,0,1,0,211,0.0,3054.0,5.0,2.0,FALSE,Fennec
blue,Oceania,Superlachie,6,0,1,0,357,0.0,2840.0,2.0,4.0,FALSE,Dominus
blue,Oceania,Scrub,1,0,3,0,274,0.0,2830.0,0.0,2.0,FALSE,Octane
blue,Oceania,bananahead,2,0,1,0,253,0.0,3094.0,2.0,2.0,FALSE,Octane
orange,Sub-Saharan Africa,Snowyy,1,0,4,0,454,0.0,2541.0,1.0,1.0,TRUE,Fennec
orange,Sub-Saharan Africa,Darth.,3,1,1,0,333,33.33333333333333,3136.0,3.0,1.0,TRUE,Octane
orange,Sub-Saharan Africa,SkillSteal,2,0,1,0,228,0.0,3092.0,4.0,2.0,TRUE,Fennec
blue,Oceania,Scrub,4,3,2,1,647,75.0,3247.0,1.0,3.0,TRUE,Octane
blue,Oceania,Superlachie,5,1,1,2,495,20.0,2841.0,1.0,0.0,TRUE,Dominus
blue,Oceania,bananahead,1,0,1,1,228,0.0,3254.0,1.0,1.0,TRUE,Octane
orange,Sub-Saharan Africa,Darth.,1,1,2,1,516,100.0,2803.0,2.0,2.0,FALSE,Octane
orange,Sub-Saharan Africa,Snowyy,4,1,1,1,415,25.0,2654.0,0.0,0.0,FALSE,Fennec
orange,Sub-Saharan Africa,SkillSteal,1,0,2,0,220,0.0,3084.0,2.0,1.0,FALSE,Fennec
blue,Oceania,bananahead,4,3,1,1,652,75.0,2954.0,1.0,0.0,TRUE,Octane
blue,Oceania,Scrub,4,2,0,1,422,50.0,3064.0,1.0,2.0,TRUE,Octane
blue,Oceania,Superlachie,3,0,0,1,180,0.0,3093.0,1.0,1.0,TRUE,Dominus
orange,Sub-Saharan Africa,SkillSteal,2,1,1,0,278,50.0,2952.0,1.0,2.0,FALSE,Octane
orange,Sub-Saharan Africa,Darth.,0,0,3,0,272,0.0,3240.0,2.0,0.0,FALSE,Octane
orange,Sub-Saharan Africa,Snowyy,0,0,0,1,154,0.0,2546.0,0.0,1.0,FALSE,Fennec
blue,Middle East & North Africa,ams.,4,1,2,1,503,25.0,3018.0,4.0,0.0,TRUE,Fennec
blue,Middle East & North Africa,M7sN,6,1,0,2,482,16.666666666666664,2749.0,0.0,2.0,TRUE,Fennec
blue,Middle East & North Africa,Zez0nix,1,1,1,0,280,100.0,2822.0,2.0,0.0,TRUE,Octane
orange,Asia-Pacific North,ReaLize,3,2,3,0,572,66.66666666666666,3160.0,0.0,1.0,FALSE,Octane
orange,Asia-Pacific North,sigms,0,0,2,1,421,0.0,3152.0,0.0,3.0,FALSE,Octane
orange,Asia-Pacific North,Tenhow,2,0,3,1,371,0.0,3014.0,2.0,2.0,FALSE,Octane
blue,Middle East & North Africa,M7sN,4,2,3,1,595,50.0,2518.0,0.0,0.0,TRUE,Fennec
blue,Middle East & North Africa,ams.,6,1,1,1,369,16.666666666666664,3135.0,2.0,0.0,TRUE,Fennec
blue,Middle East & North Africa,Zez0nix,2,1,0,1,310,50.0,2733.0,1.0,0.0,TRUE,Octane
orange,Asia-Pacific North,sigms,3,2,3,0,504,66.66666666666666,2926.0,0.0,1.0,FALSE,Octane
orange,Asia-Pacific North,ReaLize,3,1,1,2,452,33.33333333333333,2872.0,0.0,0.0,FALSE,Octane
orange,Asia-Pacific North,Tenhow,2,0,2,1,349,0.0,2762.0,0.0,2.0,FALSE,Octane
blue,Middle East & North Africa,Zez0nix,8,2,2,1,561,25.0,2850.0,1.0,1.0,TRUE,Octane
blue,Middle East & North Africa,ams.,6,0,2,3,513,0.0,2915.0,4.0,0.0,TRUE,Fennec
blue,Middle East & North Africa,M7sN,3,2,2,0,486,66.66666666666666,2765.0,2.0,1.0,TRUE,Fennec
orange,Asia-Pacific North,sigms,1,0,4,1,511,0.0,2968.0,1.0,3.0,FALSE,Octane
orange,Asia-Pacific North,Tenhow,3,1,4,0,461,33.33333333333333,2949.0,0.0,2.0,FALSE,Octane
orange,Asia-Pacific North,ReaLize,4,0,1,0,166,0.0,2933.0,1.0,2.0,FALSE,Octane
blue,Middle East & North Africa,ams.,2,2,1,1,500,100.0,2850.0,1.0,1.0,TRUE,Fennec
blue,Middle East & North Africa,M7sN,4,1,0,1,392,25.0,2349.0,0.0,0.0,TRUE,Fennec
blue,Middle East & North Africa,Zez0nix,2,0,0,1,224,0.0,2847.0,1.0,0.0,TRUE,Octane
orange,Asia-Pacific North,ReaLize,0,0,4,0,428,0.0,2936.0,0.0,2.0,FALSE,Octane
orange,Asia-Pacific North,sigms,1,0,0,0,136,0.0,2928.0,1.0,0.0,FALSE,Octane
orange,Asia-Pacific North,Tenhow,0,0,0,0,104,0.0,2692.0,0.0,0.0,FALSE,Octane
blue,South America,Sad,3,2,1,1,620,66.66666666666666,2925.0,0.0,0.0,TRUE,Octane
blue,South America,math,4,0,1,2,385,0.0,2923.0,0.0,0.0,TRUE,Octane
blue,South America,nxghtt,2,1,0,0,226,50.0,3185.0,1.0,0.0,TRUE,Octane
orange,Middle East & North Africa,Senzo,2,1,0,0,328,50.0,2633.0,0.0,0.0,FALSE,Octane
